label,text
1,"['timnas', 'indonesia', 'curang', 'bakar', 'stadion']"
1,"['makan', 'istimewa', 'alam', 'buruk', 'makan', 'makan', 'teman', 'pesan', 'ribu', 'datangdatang', 'jam', 'layan', 'datang', 'masakan', 'meja', 'sayang', 'sirloin', 'pesan']"
2,"['instagram', 'bagus', 'milik', 'fitur', 'lengkap']"
2,"['kunjung', 'kali', 'bandung', 'pilih', 'ampera', 'jadi', 'makan', 'siang', 'keluarga', 'masakan', 'khas', 'sunda', 'milik', 'gerai', 'kotakota', 'enak', 'gerai', 'milik', 'harga', 'jangkau', 'jadi', 'gerai', 'ramai', 'kunjung', 'orang', 'ramai', 'selamat', 'nikmat']"
1,"['pilih', 'ah', 'deh', 'kena', 'anak', 'pimpin', 'kena', 'keluarga', 'korupsi']"
2,"['rumah', 'makan', 'khas', 'sunda', 'nyaman', 'bersih', 'menu', 'makan', 'variatif', 'menu', 'nasi', 'liwet', 'enak', 'harga', 'jangkau']"
2,"['sirloin', 'steak', 'barbeque', 'sauce', 'benarbenar', 'beda', 'khas', 'enak', 'porsi', 'kenyang', 'rugi', 'beli', 'harga', 'ribu', 'rupiah', 'beli', 'yogya', 'patih']"
2,"['warung', 'sederhana', 'banget', 'kupat', 'gandrung', 'orang', 'coba', 'mantap', 'pirsa', 'sambal', 'kacang', 'mantap', 'suka', 'manis', 'pesan', 'pakai', 'kecap', 'kenyal', 'cocok', 'nikmat', 'kayak', 'kupat', 'kupat', 'asli', 'nasi', 'beras']"
0,"['kait', 'blbi', 'ramai', 'mantan', 'petinggi', 'jaman', 'panggil', 'kpk']"
1,"['hti', 'marah', 'buat']"
1,"['kecewa', 'banget', 'layan', 'jual', 'aktif', 'marketplace', 'produk', 'jual', 'jam', 'tangan', 'buka', 'toko', 'bulan', 'produk', 'hapus', 'hubung', 'toko']"
1,"['standar', 'kfc', 'nothing', 'spesial', 'cinta', 'makan', 'junkfood', 'kfc', 'lampias', 'standar', 'getol']"
2,"['restoran', 'favorit', 'keluarga', 'harga', 'jangkau', 'tekan', 'pesan', 'pandan', 'menu', 'enak', 'minum', 'enak']"
1,"['kecewa', 'xiaomi', 'store', 'masang', 'tempered', 'glass', 'pasang', 'ulang', 'tempered', 'glass', 'bersih', 'eh', 'garis', 'timbul', 'raba', 'harga', 'mahal', 'layan', 'kecewa', 'banget', 'shame', 'on']"
1,"['jokowi', 'gaya', 'ribu', 'gaya', 'kata', 'penuh', 'dusta', 'bohong', 'publik', 'suka', 'pimpin', 'tipu', 'dusta', 'umat', 'islam', 'harap', 'pilih', 'jokowi', 'bangsa', 'indonesia', 'cinta', 'pancasila', 'sayang']"
2,['hebat']
2,"['es', 'tebu', 'segar', 'jual', 'higienis', 'tebu', 'pakai', 'tebu', 'hijau', 'benarbenar', 'alami', 'segar']"
2,"['cinta', 'kuliner', 'kampung', 'daun', 'restorant', 'favorit', 'makan', 'khas', 'sunda', 'suasana', 'saji', 'nilai', 'plus', 'kampung', 'daun', 'harga', 'bohong']"
2,"['kue', 'enak', 'mango', 'chocolate', 'enak', 'anakanak', 'suka', 'macaron', 'makan', 'nyaman', 'ramai', 'mal', 'trans', 'stusio', 'mal']"
2,['kotor']
2,"['makan', 'siang', 'warteg', 'ini', 'bosan', 'menu', 'ngangenikan', 'mampir', 'makan', 'sop', 'buntut', 'soto', 'babatnyaaa']"
0,"['jual', 'balut', 'gelang', 'tangan', 'wrist', 'band', 'wrist', 'wrap', 'toko', 'olahraga', 'paser', 'jaya', 'tokopedia']"
0,"['logo', 'golkar', 'sumbang', 'partai', 'golkar']"
0,"['kembali', 'uang', 'invoice', 'beli']"
2,"['favorit', 'sate', 'ayam', 'kambing', 'cari', 'ukur', 'sate', 'lumayan', 'enak', 'acar', 'surabaya', 'iris', 'bawang', 'merah', 'bumbu', 'kacang', 'lumayan', 'enak']"
1,"['coba', 'bareng', 'keluarga', 'duduk', 'kasih', 'menu', 'menu', 'menu', 'hancur', 'banget', 'lepas', 'buku', 'menu', 'meja', 'kursi', 'kotor', 'awat', 'menu', 'layan', 'lakilaki', 'cepat', 'pesan', 'pesan', 'puluh', 'orang', 'sopan', 'banget', 'bad', 'sikap', 'pesan', 'minum', 'langsung', 'lanjut']"
1,"['replying', 'tapi', 'swasta', 'ngawur', 'acara', 'film', 'pada', 'selesai', 'ganti', 'film', 'benci']"
2,"['lah', 'baraga', 'letak', 'jalan', 'braga', 'bandung', 'restoran', 'sedia', 'pilih', 'makan', 'lengkap', 'steak', 'pasta', 'masakan', 'lokal', 'aneka', 'minum', 'ulas', 'ringkas', 'lah', 'baraga', 'milik', 'lokasi', 'strategis', 'suasana', 'senang', 'dekorasi', 'apik', 'penuh', 'music', 'rekomendasi', 'sop', 'buntut', 'bakar', 'minus', 'poin', 'kuah', 'cengkeh', 'kuat', 'pasti', 'lanjut']"
1,"['nasi', 'campur', 'kandung', 'babi', 'depot', 'klenteng', 'standar', 'saos', 'harap', 'layan', 'bagus', 'harga', 'ribu']"
2,"['suasana', 'romantis', 'cocok', 'pasang', 'udara', 'dingin', 'sejuk', 'pandang', 'indah', 'harga', 'makan', 'padan', 'tapi', 'coba']"
1,"['urus', 'karyawan', 'becus', 'malu', 'aku', 'milik', 'solusi', 'baik', 'ekonomi', 'nkri']"
2,"['lomie', 'karuhun', 'bandung', 'kenal', 'memamg', 'lomie', 'karuhun', 'enak']"
1,"['sayang', 'radarada', 'lindung', 'demis', 'rumah', 'demis', 'geledah', 'sayang', 'cari', 'muka', 'dukung', 'kali']"
1,"['mas', 'kesal', 'banget', 'mas', 'fadlil', 'salah', 'bully', 'personal', 'lift', 'instagram', 'facebook', 'banget', 'privasi', 'kecewa', 'konten', 'kritis', 'main', 'persekusi']"
2,"['sate', 'legendaris', 'bandung', 'daging', 'kambing', 'empuk', 'campur', 'kuah', 'gule', 'acar', 'tambah', 'nasi']"
0,"['terima', 'wenny', 'silfanus', 'handphone', 'isi', 'paket', 'sepatu', 'almt', 'tj', 'duren', 'timur', 'no', 'prap', 'manjur', 'kirim', 'medan']"
2,"['inap', 'makan', 'restauran', 'hotel', 'bagus', 'pandang', 'indah', 'sejuk', 'pohon', 'hotel', 'padma', 'senang', 'makan', 'pesan', 'enak', 'layan']"
1,['tenang']
1,"['layan', 'buruk', 'serba', 'lambat', 'kacau', 'layan', 'makan', 'enak', 'mahal', 'banget']"
2,"['lokasi', 'simpang', 'dago', 'asik', 'nongkrong', 'agam', 'ramen', 'tawar', 'harga', 'jangkau', 'makan', 'cuci', 'mulut', 'enak', 'cari', 'ramen', 'murah', 'riah', 'lumayan', 'enak', 'pilih']"
1,"['detil', 'aroma', 'chamomile', 'bau', 'enak']"
1,"['bosan', 'hilang', 'percaya', 'dibohongin']"
1,"['kecewa', 'dap', 'main', 'taktik', 'kotor', 'bohong', 'rakyat', 'konon', 'supp', 'wang', 'undi', 'senda']"
2,"['katakata', 'mbak', 'yenny', 'bijaksana', 'jaga', 'asa', 'prabowo', 'mata', 'hati', 'jernih', 'batin', 'mbak', 'apresiasi', 'sikapsikap', 'seru', 'rendah', 'hati']"
1,"['tingkah', 'anjing', 'kesal']"
0,"['riset', 'operasi', 'edisi', 'sri', 'mulyono']"
2,"['sandi', 'hebat', 'pimpin']"
2,"['lokasi', 'kampung', 'bareto', 'daerah', 'padasuka', 'angklung', 'memang', 'udjo', 'arah', 'bukit', 'moko', 'jalan', 'ksana', 'nyaman', 'banget', 'luas', 'kontur', 'bukit', 'area', 'uni', 'nyempil', 'luas', 'area', 'main', 'vila', 'orang', 'kamar', 'balkon', 'enak', 'kumpul', 'keluarga', 'inap', 'senang']"
2,"['siomay', 'coba', 'jalanjalan', 'bandung', 'betah', 'antri', 'layan', 'lambat', 'alternatif', 'coba', 'batagor', 'riasari', 'seberang', 'harga', 'relatif', 'antre', 'ular']"
1,"['dengar', 'mulut', 'mulut', 'restoran', 'saking', 'penasaran', 'coba', 'kunjung', 'sayang', 'cerita', 'orang', 'biasabiasanya', 'sesuai', 'harga', 'masakan', 'ajar']"
2,"['putus', 'makan', 'sepupusepupu', 'warung', 'bakso', 'boedjangan', 'mobil', 'travel', 'makan', 'malam', 'kejut', 'warung', 'ramai', 'lokasi', 'universitas', 'luas', 'mes', 'menu', 'rekomendasi', 'bakso', 'cengek', 'bakso', 'keju', 'dsn', 'nasi', 'bakso', 'telur', 'asin']"
1,"['habis', 'tebing', 'keraton', 'serta', 'trip', 'putus', 'makan', 'siang', 'boemi', 'joglo', 'mes', 'nasi', 'liwet', 'porsi', 'orang', 'nasi', 'liwet', 'hidang', 'tunggu', 'jam', 'tunggu', 'sendok', 'garpu', 'piring', 'crew', 'restoran', 'kewalahan', 'unjung', 'ramai']"
1,"['tarik', 'mudah', 'jangkau', 'arah', 'menu', 'saji', 'variatif', 'tata', 'rapi', 'nikmat', 'sesuai', 'daftar', 'harga', 'makan', 'pilih', 'sayur', 'bunga', 'pepaya', 'tambah', 'pedas', 'saji', 'cabe', 'bunga', 'pepaya']"
2,"['waroeng', 'steak', 'and', 'shake', 'makan', 'favorit', 'harga', 'tawar', 'cocok', 'kantong', 'mahasiswa', 'menu', 'makan', 'salah', 'menu', 'favorit', 'steak', 'original', 'minum', 'favorit', 'mix', 'juice', 'apel', 'wortel', 'jeruk', 'saring', 'lokasi', 'mudah', 'jangkau']"
0,"['jago', 'tumbang', 'jawa', 'amat', 'jalan', 'terjal', 'prabowo']"
2,"['untung', 'kasih', 'roti', 'mamah', 'lapor', 'deh']"
1,"['islam', 'agama', 'bohong']"
2,"['selamat', 'pks', 'pdip', 'percaya', 'pks']"
2,"['pangsit', 'batagor', 'enak', 'kuah', 'pedas', 'sempit', 'siapsiap', 'antre', 'tunggu', 'gilir', 'duduk', 'makan', 'nyaman', 'siomay', 'pangsit', 'batagor', 'enak', 'deh', 'nyaman', 'bayar']"
2,"['kota', 'bandung', 'makan', 'bakmio', 'naripan', 'makan', 'nama', 'kota', 'bandung', 'bakso', 'enak', 'banget']"
0,"['ganti', 'kartu', 'rusak', 'sinyal']"
1,['sudi']
1,"['beli', 'properti', 'meikarta', 'mending', 'beli', 'emas']"
1,"['steak', 'saus', 'standard', 'beda', 'suis', 'butcher', 'zaman', 'area', 'parkir', 'sulit', 'jamjam', 'makan']"
2,"['terima', 'kasih', 'id', 'lotteria']"
2,['jijik']
2,"['salah', 'makan', 'sunda', 'favorit', 'ayam', 'goreng', 'enak', 'campur', 'sambal', 'tomat', 'nasi', 'hangat', 'nikmat', 'ramai', 'sabtu', 'minggu']"
1,"['mahal', 'sinyal', 'jelek', 'banding', 'balik', 'teman', 'harga', 'paket']"
1,"['update', 'nomor', 'telepon', 'genggam', 'baru', 'layan', 'langgan', 'cab', 'bni', 'data', 'bni', 'nomor', 'handphone', 'layan']"
1,"['wajar', 'gua', 'ngomel', 'malam', 'gua', 'cemburu', 'lu', 'foto', 'lecis']"
2,"['makan', 'enak', 'nyaman', 'dessert', 'super', 'suka', 'salad', 'iga', 'bakar', 'madu', 'patut', 'coba', 'padan', 'money']"
2,"['bagus', 'malam', 'hias', 'lampulampu', 'romantis', 'cocok', 'pasang', 'ramai', 'udara', 'dingin', 'indah', 'kota', 'bandung']"
2,"['bangga', 'milik', 'presiden', 'beliau', 'rendah', 'hati', 'ramah', 'rakyat', 'sederhana', 'we', 'cinta', 'jokowi']"
1,"['tarik', 'tanding', 'ku', 'momen', 'emosional', 'pas', 'akhir', 'sedih', 'pemainpemain', 'liperpul', 'menang', 'kiper', 'maaf', 'linang', 'air', 'mata', 'sesal']"
0,"['sila', 'akses', 'tokopedia', 'browser', 'pc', 'laptop', 'desktop', 'masuk', 'halaman', 'tokocash', 'pilih', 'kategori', 'kembali', 'history', 'transaksi', 'klik', 'tombol', 'pindah']"
1,"['lucu', 'desain', 'tradisional', 'makan', 'tradisional', 'jual', 'main', 'zaman', 'pesan', 'mi', 'jawa', 'mi', 'jawa', 'harga', 'mahal']"
2,"['rekomendasi', 'makan', 'malam', 'pasang', 'makan', 'enak', 'pandang', 'kota', 'bandung', 'indah', 'excellence', 'layan', 'staf', 'pas', 'raya', 'valentine']"
2,"['suka', 'beli', 'buku', 'gramedia']"
2,"['youtube', 'manfaat', 'senang']"
2,"['lokasi', 'sih', 'suka', 'tenang', 'desa', 'harga', 'jangkau', 'sabar', 'tunggu', 'pesan', 'nyaman', 'tenang']"
2,"['bagus', 'nuansa', 'kayu', 'kayu', 'makan', 'lumayan', 'authentic', 'jepang', 'harga', 'lumayan', 'promo', 'tawar']"
2,"['batagor', 'kenal', 'enak', 'sayang', 'harga', 'mahal', 'harga', 'wajar', 'turis', 'orang', 'hitung', 'mahal', 'mudah', 'cari', 'letak', 'pinggir', 'jalan', 'harap', 'maklum', 'kenal', 'antre', 'beli', 'batagor']"
1,"['niat', 'nyapres', 'tanda', 'baik', 'daerah', 'daerah', 'bujuk', 'indomie', 'minyak', 'goreng', 'mari', 'kawal', 'anjing', 'anjing', 'compeni', 'eh', 'salah', 'jaman', 'belanda', 'zaman', 'jajah', 'ha', 'ha']"
2,"['makana', 'enak', 'harga', 'mahal', 'wajib', 'coba', 'sanwich', 'andal', 'telur', 'enak', 'mi', 'benang', 'lumayan']"
2,"['salah', 'andal', 'dapoer', 'pandan', 'wangi', 'terong', 'raos', 'enak', 'unik', 'terong', 'goreng', 'tepung', 'citarasa', 'pedas', 'manis', 'coba', 'resto', 'cocok', 'datang', 'makan', 'keluarga']"
2,"['pimpin', 'baik', 'sandi']"
2,"['kafe', 'unik', 'mebel', 'kayukayu', 'bentuk', 'gazebo', 'khas', 'tirai', 'saung', 'menu', 'harga', 'jangkau', 'layan', 'bagus']"
2,"['harap', 'puas', 'makan', 'berat', 'jual', 'makan', 'ratarata', 'pancake', 'kue', 'lumayan', 'enak']"
1,"['instastory', 'kamera', 'jelek']"
1,"['jajan', 'pasar', 'harga', 'standar', 'standar', 'pilih']"
1,"['kelompok', 'mahasiswa', 'goblok', 'syukur', 'deh', 'gue', 'mahasiswa', 'daerah', 'situ', 'malu', 'coi']"
2,"['salah', 'resto', 'braga', 'tahan', 'asli', 'zaman', 'makan', 'interior', 'karyawan', 'display', 'makan', 'roti', 'hand', 'made', 'awet', 'segi', 'makan', 'braga', 'resto', 'enak', 'harga', 'mahal']"
1,"['istimewa', 'restoran', 'saji', 'menu', 'makan', 'khas', 'sunda', 'makan', 'pesan', 'rumah', 'makan', 'sunda', 'tumbuh', 'nikmat', 'kuat', 'kes', 'dalam', 'ayam', 'goreng', 'sambel', 'penyet', 'pesan', 'dekat', 'nikmat']"
1,"['sakit', 'berani', 'lancang', 'arogan', 'ulama', 'keluar', 'ancam', 'hina', 'hasil', 'kuasa', 'sungguh', 'bencana', 'umat', 'islam']"
0,"['alam', 'pretty', 'asmara', 'dekam', 'tahan']"
2,"['kafe', 'milik', 'cabang', 'bandung', 'senang', 'cabang', 'bip', 'mudah', 'jangkau', 'nikmat', 'pandang', 'sore', 'hujan', 'jendela', 'langsung', 'arah', 'jalan', 'jenis', 'makan', 'pilih', 'makan', 'eropa', 'makan', 'lokal', 'suka', 'makan', 'spaghetti', 'tek', 'padu', 'eropa', 'lokal', 'tani', 'ice', 'thai', 'maknyus']"
2,"['lokasi', 'the', 'valley', 'suki', 'garden', 'masuk', 'lokasi', 'the', 'valley', 'the', 'valley', 'suki', 'garden', 'nikmat', 'paket', 'all', 'can', 'eat', 'resto', 'buka', 'jam', 'sore', 'bahan', 'makan', 'sedia', 'agam', 'ratarata', 'daging', 'sapi', 'bumbu', 'barbeque', 'lada', 'hitam', 'lainlain', 'luas', 'meja']"
1,"['marah', 'detik', 'pakai', 'indosat', 'nangor']"
2,"['pinggir', 'ruko', 'nyaman', 'santap', 'mi', 'kocok', 'enak', 'harga', 'jangkau', 'lokasi', 'seberang', 'stasiun', 'bandung', 'belah', 'toko', 'kartika', 'sari', 'minum', 'ambil', 'kulkas']"
2,"['menu', 'khas', 'sunda', 'variasi', 'makan', 'harga', 'jangkau', 'kalang', 'mahasiswa', 'tingkat', 'lezat', 'makan', 'suka', 'jeroan', 'sapi', 'sedia', 'komplet', 'cahaya', 'pilih', 'makan', 'makan', 'nyaman', 'sedia', 'musala', 'toilet', 'bersih']"
2,"['resto', 'sedia', 'menu', 'makan', 'chinese', 'enak', 'harga', 'mah', 'menu', 'lengkap']"
0,"['bahas', 'siap', 'pidato', 'politik', 'surabaya', 'ku', 'mpulkan', 'urus', 'demokrat', 'indonesia']"
1,"['orang', 'tinggal', 'orang', 'larang', 'ulamaulama', 'pilih']"
0,"['gerindra', 'alih', 'rekomendasi', 'agus', 'an', 'tanri', 'bal', 'lamo']"
1,"['biar', 'merekamereka', 'kabur', 'negara']"
2,"['letak', 'jalan', 'braga', 'penuh', 'nongkrong', 'kafe', 'baik', 'jalan', 'ganggu', 'suasana', 'jalan', 'braga', 'makan', 'restoran', 'bang']"
1,"['citra', 'kayak', 'mempan', 'presiden', 'pikir', 'halhal', 'hebat', 'utang', 'bengkak', 'mah', 'enak', 'raja', 'hutang', 'bangun', 'infrastruktur', 'hutan', 'melulu', 'abang', 'becak']"
1,"['beli', 'buku', 'tokopedia', 'doang', 'takut', 'kena', 'barang', 'palsu']"
1,"['polisi', 'setan', 'kayak', 'binatang', 'sekolah', 'suap', 'uang', 'kau', 'tugas', 'polisi', 'binatang', 'keparat', 'bangsat', 'ajar']"
2,"['eiger', 'onder', 'barang', 'bagus', 'bagus', 'serius', 'deh']"
1,"['kecewa', 'banget', 'pesan', 'bayar', 'tiket', 'pesawat', 'jam', 'terbang', 'jam', 'pagi', 'tiket', 'kirim', 'tibatiba', 'hubung', 'via', 'email', 'tiket', 'bayar', 'habis', 'jamjam', 'pagi', 'tiket', 'habis', 'dibooking']"
0,"['hai', 'tweet', 'tema', 'langgan', 'happiness', 'terima', 'kasih']"
2,"['kunjung', 'rekomendasi', 'teman', 'lumayan', 'nyaman', 'masakan', 'enak', 'harga', 'standar', 'mahal']"
1,"['daya', 'jual', 'oposisi', 'kualitas', 'sebar', 'isu', 'bohong', 'terusmenerus']"
2,"['langsung', 'tarik', 'kunjung', 'plang', 'warna', 'tarik', 'lihat', 'enak', 'nongkrong', 'tambah', 'gerobak', 'kayu', 'penasaran', 'coba', 'masuk', 'deh', 'masuk', 'nyaman', 'meja', 'kayu', 'tempel', 'dinding', 'unik', 'coba', 'pesan', 'makan', 'deh', 'pesan', 'tenderloin', 'steak', 'milkshake', 'vanilla']"
1,"['duh', 'orangorang', 'gerindra', 'beres', 'anies', 'pecat', 'menteri', 'fadli', 'zon', 'koarkoar']"
2,"['bapao', 'minimal', 'yen', 'beli', 'alamat', 'gardujadi', 'beli', 'bapao', 'manis', 'asin', 'siomay', 'enak']"
0,"['taman', 'kota', 'bandung']"
2,"['tenderloin', 'steak', 'suis', 'butcher', 'enak', 'juicy', 'saus', 'kuis', 'pas', 'lidah', 'harga', 'pas', 'kantong', 'siap', 'antre', 'kunjung', 'pekan', 'jam', 'makan']"
2,"['suka', 'banget', 'belanja', 'lazada']"
1,"['barang', 'replika', 'sayang', 'informasi']"
2,"['rugi', 'deh', 'bandung', 'mampir', 'romantis', 'lumayan', 'penuh', 'unjung', 'harga', 'mantan']"
2,"['review', 'bingung', 'makan', 'jual', 'enak', 'nasi', 'bakut', 'mantap', 'nasi', 'bakmoy', 'mantap', 'lotek', 'mantap', 'benarbenar', 'bohong', 'enak', 'coba', 'bukti', 'deh', 'laugh']"
0,"['eksepsi', 'tolak', 'setya', 'novanto', 'jalan', 'sidang', 'ektp', 'kali', 'pek', 'senin', 'kamis']"
2,"['menu', 'gugah', 'selera', 'harga', 'jangkau', 'kol', 'goreng', 'garing', 'perkedel', 'jagung', 'enak', 'ayam', 'mantap']"
0,"['mohon', 'informasi', 'atm', 'semarang', 'tarik', 'tunai', 'baca', 'mobile', 'terima', 'kasih']"
1,"['coba', 'nama', 'nasi', 'kalong', 'enak', 'ramai', 'coba', 'sesuai', 'harap', 'lauk', 'enak', 'layan', 'layan', 'lelah', 'nama', 'layan']"
2,"['nyaman', 'interior', 'unik', 'pesan', 'menu', 'nasi', 'putih', 'sapi', 'kepiting', 'paket', 'enak', 'saus', 'pilih', 'level', 'pedas', 'unik', 'campur', 'potong', 'bawang', 'putih', 'gurih', 'lezat', 'suka']"
1,"['bijak', 'tolol', 'boneka', 'partai', 'puas', 'nafsu', 'kuasa', 'jelang', 'pilpres', 'korban', 'nafsu', 'birah', 'kotor']"
1,"['rombong', 'touring', 'apa', 'apa', 'jalan', 'tol', 'pakai', 'patwal', 'nutupnutup', 'jalan', 'mobil', 'payah', 'touring', 'pakai', 'kawal', 'cupu']"
2,"['generasi', 'muda', 'antikorupsi', 'timba', 'ilmu', 'prof', 'mantap']"
0,"['gips', 'kukuh', 'struktus', 'bahan', 'campur', 'pupuk', 'ts', 'nutrisi']"
1,"['makan', 'rs', 'enak']"
0,"['ubah', 'status', 'universitas', 'bsi', 'gelar', 'seminar', 'motivasi']"
2,"['resto', 'sedia', 'menu', 'khas', 'populer', 'bandung', 'langgan', 'nikmat', 'menu', 'populer', 'bandung', 'harga', 'jangkau']"
2,"['udara', 'bandung', 'dingin', 'pas', 'banget', 'makan', 'bakso', 'bakso', 'malang', 'karapitan', 'cabang', 'bandung', 'jalan', 'merdeka', 'mudah', 'jangkau', 'lokasi', 'mal', 'toko', 'buku', 'muka', 'indonesia', 'belanja', 'perut', 'lapar', 'cari', 'makan', 'enak', 'bakso', 'malang', 'karapitan', 'pilih']"
2,"['suka', 'ayam', 'kampung', 'tagih', 'sambal', 'bawang', 'buih']"
1,"['lumayan', 'makan', 'rumah', 'makan', 'ampera', 'jakarta', 'bandung', 'kemarin', 'coba', 'cabang', 'cimahi', 'mes', 'paru', 'babat', 'sate', 'telur', 'cucut', 'keong', 'kecewa', 'cucut', 'bumbu', 'sambal', 'manis', 'enak']"
0,"['fahri', 'hamzah', 'elit', 'makassar', 'malu', 'rakyat']"
1,"['lagu', 'munafik', 'fpi', 'front', 'benci', 'islam', 'islam', 'lebay', 'hidup', 'atur', 'lo', 'lo', 'malu', 'maluin', 'muntah', 'gue']"
2,"['juang', 'rakyat', 'ayo', 'gerak', 'revisi', 'uu', 'ormas', 'tolak', 'bubar', 'ormas', 'adil', 'jaga', 'demokrasi', 'tingkat', 'adab']"
1,"['tinggal', 'partai', 'golkar', 'pks', 'gerindra', 'kapan', 'demokrat', 'partai', 'orde', 'radikal', 'islam', 'abalabal']"
2,"['gemar', 'babi', 'rumah', 'makan', 'surga', 'sedia', 'makan', 'pagi', 'pilih', 'unik']"
0,"['partai', 'demokrat', 'papua', 'agenda', 'lantik', 'urus']"
2,"['bingung', 'makan', 'pilih', 'ken', 'coba', 'resto', 'jadoel', 'lewat', 'andal', 'ulas', 'unjung', 'coba', 'pie', 'ayam', 'enak', 'suami', 'suka', 'ikan', 'pedas', 'pilih', 'salmon', 'shecuan', 'mantap', 'ah', 'porsi', 'puas']"
2,"['ayam', 'karmila', 'saji', 'menu', 'masakan', 'khas', 'indonesia', 'mes', 'menu', 'ayam', 'goreng', 'gurih', 'nasi', 'merah', 'sambal', 'tomat', 'ayam', 'benarbenar', 'enak', 'gurih', 'sambal', 'tomat', 'gugah', 'selera', 'sambal', 'bawang', 'segar', 'jengkol', 'balado', 'menu', 'jarang', 'jual', 'makan', 'hits', 'overpriced', 'menu', 'jengkol', 'saran', 'mes', 'menu', 'nasi']"
2,"['cinta', 'jokowi']"
1,"['sebal', 'senin', 'pagi', 'serta', 'macet', 'parah', 'banjir']"
0,"['milu', 'tarung', 'ideologi', 'parpolparpol', 'indonesia', 'nasionalis', 'komunis', 'islam']"
0,"['bni', 'diginationid', 'ada', 'digitalk', 'tema', 'umkm', 'goes', 'digital', 'using', 'digital', 'tapi', 'transform', 'your', 'bus']"
2,"['plus', 'menu', 'makan', 'variatif', 'enak', 'lezat', 'porsi', 'cocok', 'unjung', 'lapar', 'nuansa', 'khas', 'sunda', 'negatif', 'layan', 'bilang', 'kunjung', 'lapar', 'tunggu', 'maaf']"
1,"['sesal', 'pakai', 'banget', 'sesal', 'pilih', 'jokowi', 'pilih', 'janji', 'kampanye', 'manis', 'ingkar', 'janji', 'mimpi', 'khayal', 'makmur', 'sengsara', 'melarat', 'nyata']"
2,"['suasana', 'resto', 'jepang', 'dekorasi', 'suasana', 'gaya', 'jepang', 'resto', 'saji', 'jenis', 'ramen', 'udon', 'jenis', 'sushi', 'ramen', 'enak', 'shin', 'men', 'special', 'ramen', 'ramen', 'kuah', 'kaldu', 'ayam', 'potong', 'telur', 'rebus', 'iris', 'daging', 'ayam', 'sapi', 'sayur', 'rekomendasi', 'layan', 'cepat', 'harga', 'wajar']"
2,"['makan', 'giggle', 'golong', 'ekonomis', 'suasana', 'tawar', 'unik', 'bagus', 'kafe', 'dekorasi', 'detail', 'menu', 'favorit', 'grilled', 'chicken', 'lumayan', 'oke']"
2,"['ya', 'lumayan', 'enak', 'ngadem', 'malam', 'kota', 'pilih', 'makan']"
2,"['sabun', 'cuci', 'baju', 'data', 'bagus']"
2,"['toko', 'peepaya', 'sukajadi', 'tutup', 'buka', 'seberang', 'jalan', 'suka', 'makan', 'kpiting', 'goreng']"
2,"['enjoy', 'minum', 'kopi', 'mangga', 'coba', 'kopi', 'kelenteng', 'makan', 'an', 'barista', 'kece', 'kece', 'enjoy', 'ini', 'time', 'ini', 'here']"
1,"['anak', 'buah', 'megatron', 'tindak', 'radikal', 'fandalisme', 'bungkam', 'komplota', 'buat', 'jahat']"
0,"['orang', 'sunda', 'butuh', 'peminpin', 'visioner', 'hibur']"
1,"['omong', 'masuk', 'akal', 'orang', 'culik', 'sayang', 'culik', 'teori']"
1,['sok']
2,"['pekan', 'kemarin', 'lokasi', 'lumayan', 'macet', 'jam', 'langsung', 'order', 'paket', 'takut', 'order', 'tambah', 'nasi', 'lauklauk', 'taruh', 'tampah', 'lumayan', 'isi', 'lauk', 'sayur', 'nasi', 'porsi', 'bakul', 'isi', 'banget', 'mantap']"
1,"['sinyal', 'paket', 'tuju', 'koneksi', 'sakit', 'hati', 'senang']"
1,['beranta']
1,['cerdas']
0,"['kapolda', 'anies', 'baswedan', 'kaji', 'ulang', 'tata', 'dagang', 'kaki', 'tanah', 'abang']"
2,"['rumah', 'makan', 'suasana', 'tenang', 'bersih', 'ramah', 'mudahmudahan', 'makan', 'enak', 'sejuk']"
2,"['jokowi', 'ulama']"
2,"['ayam', 'goreng', 'enak', 'kota', 'bandung', 'milik', 'sambal', 'spesial', 'gurih', 'paket', 'ayam', 'goreng', 'sayur', 'asam', 'lalap', 'cocok', 'makan', 'siang', 'malam']"
1,"['sesal', 'pilih', 'jokowi', 'bohong']"
2,"['jokowi', 'persident', 'moga', 'niat', 'baik', 'jokowi', 'mudah', 'rezeki', 'panjang', 'umur']"
2,"['makan', 'tawar', 'spesial', 'ayam', 'goreng', 'bakar', 'beberpa', 'pilih', 'juara', 'ayam', 'goreng', 'luas', 'cocok', 'rombong', 'keluarga', 'ramai', 'unjung', 'enak', 'murah', 'riah', 'es', 'kelapa', 'jeruk', 'enak', 'rumah', 'tukang', 'ketan', 'bakar', 'aduh', 'pokok', 'cuaca', 'lembang', 'dingin', 'dukung', 'makan']"
1,"['bandung', 'malam', 'minggu', 'macet']"
2,"['lokasi', 'sulit', 'jangkau', 'dusun', 'bambu', 'salah', 'favorit', 'makan', 'nikmat', 'fasilitas', 'sedia', 'makan', 'hidang', 'spesial', 'suasana', 'cuaca', 'obat', 'kualitas', 'makan']"
2,"['martabak', 'unggul', 'enak', 'kompleks', 'margahayu', 'raya', 'harga', 'lumayan', 'mahal', 'banding', 'martabak', 'banding', 'harga', 'layan', 'oke', 'khusus']"
